Bact,Time,log10_thresh,TP,FP,FN,TN,Sensitivity,Specificity,PPV,NPV,Prevalence,Accuracy,F1,Jaccard,MCC,Youden_J,Product,Test
Geo 3,12 Hours,4.9,3,0,1,2,0.75,1,1,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.8571428571428571,0.75,0.7071067811865476,0.75,Whipping Cream,AttuneDilut
Geo 3,12 Hours,5,3,0,1,2,0.75,1,1,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.8571428571428571,0.75,0.7071067811865476,0.75,Whipping Cream,AttuneDilut
Geo 3,12 Hours,5.1,3,0,1,2,0.75,1,1,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.8571428571428571,0.75,0.7071067811865476,0.75,Whipping Cream,AttuneDilut
Geo 3,12 Hours,5.2,3,0,1,2,0.75,1,1,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.8571428571428571,0.75,0.7071067811865476,0.75,Whipping Cream,AttuneDilut
Geo 3,12 Hours,5.3,2,0,2,2,0.5,1,1,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,Whipping Cream,AttuneDilut
Geo 3,12 Hours,5.4,1,0,3,2,0.25,1,1,0.4,0.6666666666666666,0.5,0.4,0.25,0.31622776601683794,0.25,Whipping Cream,AttuneDilut
Geo 3,12 Hours,5.5,1,0,3,2,0.25,1,1,0.4,0.6666666666666666,0.5,0.4,0.25,0.31622776601683794,0.25,Whipping Cream,AttuneDilut
Geo 3,12 Hours,5.6,0,0,4,2,0,1,NA,0.3333333333333333,0.6666666666666666,0.3333333333333333,NA,0,NA,0,Whipping Cream,AttuneDilut
Geo 3,12 Hours,5.7,0,0,4,2,0,1,NA,0.3333333333333333,0.6666666666666666,0.3333333333333333,NA,0,NA,0,Whipping Cream,AttuneDilut
Geo 3,12 Hours,5.8,0,0,4,2,0,1,NA,0.3333333333333333,0.6666666666666666,0.3333333333333333,NA,0,NA,0,Whipping Cream,AttuneDilut
Geo 3,12 Hours,5.9,0,0,4,2,0,1,NA,0.3333333333333333,0.6666666666666666,0.3333333333333333,NA,0,NA,0,Whipping Cream,AttuneDilut
Geo 3,12 Hours,6,0,0,4,2,0,1,NA,0.3333333333333333,0.6666666666666666,0.3333333333333333,NA,0,NA,0,Whipping Cream,AttuneDilut
Geo 3,12 Hours,6.1,0,0,4,2,0,1,NA,0.3333333333333333,0.6666666666666666,0.3333333333333333,NA,0,NA,0,Whipping Cream,AttuneDilut
Geo 3,12 Hours,6.2,0,0,4,2,0,1,NA,0.3333333333333333,0.6666666666666666,0.3333333333333333,NA,0,NA,0,Whipping Cream,AttuneDilut
Geo 3,12 Hours,6.3,0,0,4,2,0,1,NA,0.3333333333333333,0.6666666666666666,0.3333333333333333,NA,0,NA,0,Whipping Cream,AttuneDilut
Geo 3,12 Hours,6.4,0,0,4,2,0,1,NA,0.3333333333333333,0.6666666666666666,0.3333333333333333,NA,0,NA,0,Whipping Cream,AttuneDilut
Geo 3,12 Hours,6.5,0,0,4,2,0,1,NA,0.3333333333333333,0.6666666666666666,0.3333333333333333,NA,0,NA,0,Whipping Cream,AttuneDilut
Geo 3,12 Hours,6.6,0,0,4,2,0,1,NA,0.3333333333333333,0.6666666666666666,0.3333333333333333,NA,0,NA,0,Whipping Cream,AttuneDilut
Geo 3,12 Hours,6.7,0,0,4,2,0,1,NA,0.3333333333333333,0.6666666666666666,0.3333333333333333,NA,0,NA,0,Whipping Cream,AttuneDilut
Geo 3,12 Hours,6.8,0,0,4,2,0,1,NA,0.3333333333333333,0.6666666666666666,0.3333333333333333,NA,0,NA,0,Whipping Cream,AttuneDilut
Geo 3,12 Hours,6.9,0,0,4,2,0,1,NA,0.3333333333333333,0.6666666666666666,0.3333333333333333,NA,0,NA,0,Whipping Cream,AttuneDilut
Geo 3,12 Hours,7,0,0,4,2,0,1,NA,0.3333333333333333,0.6666666666666666,0.3333333333333333,NA,0,NA,0,Whipping Cream,AttuneDilut
Geo 3,12 Hours,7.1,0,0,4,2,0,1,NA,0.3333333333333333,0.6666666666666666,0.3333333333333333,NA,0,NA,0,Whipping Cream,AttuneDilut
Geo 3,12 Hours,7.2,0,0,4,2,0,1,NA,0.3333333333333333,0.6666666666666666,0.3333333333333333,NA,0,NA,0,Whipping Cream,AttuneDilut
Geo 3,12 Hours,7.3,0,0,4,2,0,1,NA,0.3333333333333333,0.6666666666666666,0.3333333333333333,NA,0,NA,0,Whipping Cream,AttuneDilut
Geo 3,12 Hours,7.4,0,0,4,2,0,1,NA,0.3333333333333333,0.6666666666666666,0.3333333333333333,NA,0,NA,0,Whipping Cream,AttuneDilut
Geo 3,12 Hours,7.5,0,0,4,2,0,1,NA,0.3333333333333333,0.6666666666666666,0.3333333333333333,NA,0,NA,0,Whipping Cream,AttuneDilut
Geo 3,12 Hours,7.6,0,0,4,2,0,1,NA,0.3333333333333333,0.6666666666666666,0.3333333333333333,NA,0,NA,0,Whipping Cream,AttuneDilut
Geo 3,12 Hours,7.699999999999999,0,0,4,2,0,1,NA,0.3333333333333333,0.6666666666666666,0.3333333333333333,NA,0,NA,0,Whipping Cream,AttuneDilut
Geo 3,12 Hours,7.8,0,0,4,2,0,1,NA,0.3333333333333333,0.6666666666666666,0.3333333333333333,NA,0,NA,0,Whipping Cream,AttuneDilut
Geo 3,24 Hours,-0.4,5,1,0,0,1,0,0.8333333333333334,NA,0.8333333333333334,0.8333333333333334,0.9090909090909091,0.8333333333333334,NA,0,Whipping Cream,AttuneDilut
Geo 3,24 Hours,-0.30000000000000004,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,24 Hours,-0.2,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,24 Hours,-0.09999999999999998,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,24 Hours,0,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,24 Hours,0.09999999999999998,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,24 Hours,0.20000000000000007,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,24 Hours,0.30000000000000004,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,24 Hours,0.4,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,24 Hours,0.5,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,24 Hours,0.6,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,24 Hours,0.7000000000000001,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,24 Hours,0.8000000000000002,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,24 Hours,0.9,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,24 Hours,1,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,24 Hours,1.1,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,24 Hours,1.2000000000000002,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,24 Hours,1.3000000000000003,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,24 Hours,1.4,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,24 Hours,1.5,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,24 Hours,1.6,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,24 Hours,1.7000000000000002,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,24 Hours,1.8000000000000003,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,24 Hours,1.9000000000000004,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,24 Hours,2.0000000000000004,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,24 Hours,2.1,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,24 Hours,2.2,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,24 Hours,2.3000000000000003,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,24 Hours,2.4000000000000004,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,24 Hours,2.5000000000000004,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,24 Hours,2.6,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,24 Hours,2.7,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,24 Hours,2.8000000000000003,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,24 Hours,2.9000000000000004,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,24 Hours,3.0000000000000004,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,24 Hours,3.1,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,24 Hours,3.2,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,24 Hours,3.3000000000000003,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,24 Hours,3.4000000000000004,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,24 Hours,3.5000000000000004,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,24 Hours,3.6,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,24 Hours,3.7000000000000006,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,24 Hours,3.8000000000000003,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,24 Hours,3.9,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,24 Hours,4,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,24 Hours,4.1,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,24 Hours,4.2,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,24 Hours,4.3,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,24 Hours,4.4,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,24 Hours,4.5,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,24 Hours,4.6,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,24 Hours,4.7,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,24 Hours,4.8,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,24 Hours,4.9,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,24 Hours,5,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,24 Hours,5.1,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,24 Hours,5.2,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,Whipping Cream,AttuneDilut
Geo 3,24 Hours,5.3,5,0,0,1,1,1,1,1,0.8333333333333334,1,1,1,1,1,Whipping Cream,AttuneDilut
